timestamp,mq135,mq2,temperature,humidity,aqi,status,alert
2026-06-13 12:24:33.291175,Hospital,71,136,38.87,53.73,103,Poor,NO
2026-06-13 12:24:33.291175,Industry,187,194,41.02,47.2,190,Poor,NO
2026-06-13 12:24:33.291175,Traffic Zone,257,211,33.62,79.91,234,Hazardous,YES
2026-06-13 12:24:35.261663,107,185,35.01,74.23,146,Poor,NO
2026-06-13 12:24:38.309802,School,59,52,44.8,62.25,55,Moderate,NO
2026-06-13 12:24:38.309802,Hospital,67,101,33.38,43.64,84,Moderate,NO
2026-06-13 12:24:38.309802,Industry,217,297,43.16,44.14,257,Hazardous,YES
2026-06-13 12:24:38.309802,Traffic Zone,153,238,24.48,50.26,195,Poor,NO
2026-06-13 12:24:40.273092,108,35,26.53,39.83,71,Moderate,NO
2026-06-13 12:24:43.324556,School,136,72,31.87,59.8,104,Poor,NO
2026-06-13 12:24:43.324556,Hospital,100,121,41.87,74.56,110,Poor,NO
2026-06-13 12:24:43.324556,Industry,269,232,27.35,30.02,250,Hazardous,YES
2026-06-13 12:24:43.324556,Traffic Zone,260,112,37.24,51.14,186,Poor,NO
2026-06-13 12:24:45.284938,275,285,23.64,46.45,280,Hazardous,YES
2026-06-13 12:24:48.337535,School,113,84,37.29,83.11,98,Moderate,NO
2026-06-13 12:24:48.337535,Hospital,120,107,22.65,55.78,113,Poor,NO
2026-06-13 12:24:48.337535,Industry,240,161,41.85,80.09,200,Poor,NO
2026-06-13 12:24:48.337535,Traffic Zone,266,166,36.26,32.01,216,Hazardous,YES
2026-06-13 12:24:50.299967,122,289,26.79,58.9,205,Hazardous,YES
2026-06-13 12:24:53.354432,School,102,50,23.6,53.97,76,Moderate,NO
2026-06-13 12:24:53.354432,Hospital,84,69,26.55,84.31,76,Moderate,NO
2026-06-13 12:24:53.354432,Industry,304,317,29.43,80.79,310,Hazardous,YES
2026-06-13 12:24:53.354432,Traffic Zone,152,176,30.32,85.73,164,Poor,NO
2026-06-13 12:24:55.312854,297,221,33.93,75.21,259,Hazardous,YES
2026-06-13 12:24:58.373051,School,62,117,40.89,88.79,89,Moderate,NO
2026-06-13 12:24:58.373051,Hospital,91,94,21.93,51.53,92,Moderate,NO
2026-06-13 12:24:58.373051,Industry,308,301,34.96,33.92,304,Hazardous,YES
2026-06-13 12:24:58.373051,Traffic Zone,174,170,24.51,71.13,172,Poor,NO
2026-06-13 12:25:00.321251,286,155,21.16,61.93,220,Hazardous,YES
2026-06-13 12:25:03.391738,School,86,31,28.01,88.44,58,Moderate,NO
2026-06-13 12:25:03.391738,Hospital,129,88,35.86,30.8,108,Poor,NO
2026-06-13 12:25:03.391738,Industry,285,205,20.49,66.14,245,Hazardous,YES
2026-06-13 12:25:03.391738,Traffic Zone,244,240,21.01,51.72,242,Hazardous,YES
2026-06-13 12:25:05.338713,185,20,32.19,52.96,102,Poor,NO
2026-06-13 12:25:08.410262,School,92,49,23.46,68.84,70,Moderate,NO
2026-06-13 12:25:08.410262,Hospital,79,93,41.66,78.61,86,Moderate,NO
2026-06-13 12:25:08.410262,Industry,244,252,34.68,72.27,248,Hazardous,YES
2026-06-13 12:25:08.410262,Traffic Zone,120,206,38.05,45.87,163,Poor,NO
2026-06-13 12:25:10.356244,194,129,24.27,86.11,161,Poor,NO
2026-06-13 12:25:13.433244,School,96,36,43.94,60.87,66,Moderate,NO
2026-06-13 12:25:13.433244,Hospital,115,98,37.07,76.1,106,Poor,NO
2026-06-13 12:25:13.433244,Industry,225,191,24.44,80.3,208,Hazardous,YES
2026-06-13 12:25:13.433244,Traffic Zone,249,106,29.27,86.64,177,Poor,NO
2026-06-13 12:25:15.376250,280,294,44.89,62.0,287,Hazardous,YES
2026-06-13 12:25:18.454469,School,61,86,41.29,40.75,73,Moderate,NO
2026-06-13 12:25:18.454469,Hospital,93,125,39.96,69.07,109,Poor,NO
2026-06-13 12:25:18.454469,Industry,266,287,31.62,62.8,276,Hazardous,YES
2026-06-13 12:25:18.454469,Traffic Zone,182,187,33.34,74.51,184,Poor,NO
2026-06-13 12:25:20.392636,324,135,36.81,79.61,229,Hazardous,YES
2026-06-13 12:25:23.479271,School,40,107,33.87,75.28,73,Moderate,NO
2026-06-13 12:25:23.479271,Hospital,150,52,37.88,79.91,101,Poor,NO
2026-06-13 12:25:23.479271,Industry,279,189,33.83,72.51,234,Hazardous,YES
2026-06-13 12:25:23.479271,Traffic Zone,223,192,23.35,68.67,207,Hazardous,YES
2026-06-13 12:25:25.401356,89,239,24.11,64.52,164,Poor,NO
2026-06-13 12:25:28.498193,School,78,41,22.51,52.17,59,Moderate,NO
2026-06-13 12:25:28.498193,Hospital,70,89,28.53,45.68,79,Moderate,NO
2026-06-13 12:25:28.498193,Industry,182,173,38.38,60.84,177,Poor,NO
2026-06-13 12:25:28.498193,Traffic Zone,189,104,24.43,71.11,146,Poor,NO
2026-06-13 12:25:30.414103,162,240,25.12,73.85,201,Hazardous,YES
2026-06-13 12:25:33.513094,School,56,108,20.15,46.35,82,Moderate,NO
2026-06-13 12:25:33.513094,Hospital,107,63,20.7,79.52,85,Moderate,NO
2026-06-13 12:25:33.513094,Industry,304,236,42.79,73.36,270,Hazardous,YES
2026-06-13 12:25:33.513094,Traffic Zone,121,117,30.54,62.1,119,Poor,NO
2026-06-13 12:25:35.431390,284,145,33.13,74.43,214,Hazardous,YES
2026-06-13 12:25:38.529734,School,49,101,27.29,55.59,75,Moderate,NO
2026-06-13 12:25:38.529734,Hospital,123,106,41.71,40.95,114,Poor,NO
2026-06-13 12:25:38.529734,Industry,237,200,31.22,42.3,218,Hazardous,YES
2026-06-13 12:25:38.529734,Traffic Zone,182,159,25.07,30.33,170,Poor,NO
2026-06-13 12:25:40.448123,260,256,43.51,65.72,258,Hazardous,YES
2026-06-13 12:25:43.540209,School,77,66,24.52,49.33,71,Moderate,NO
2026-06-13 12:25:43.540209,Hospital,132,78,28.42,81.59,105,Poor,NO
2026-06-13 12:25:43.540209,Industry,291,280,34.01,30.2,285,Hazardous,YES
2026-06-13 12:25:43.540209,Traffic Zone,179,178,23.68,63.24,178,Poor,NO
2026-06-13 12:25:45.460222,141,106,41.63,61.63,123,Poor,NO
2026-06-13 12:25:48.568214,School,147,60,24.21,73.12,103,Poor,NO
2026-06-13 12:25:48.568214,Hospital,73,50,20.48,80.31,61,Moderate,NO
2026-06-13 12:25:48.569213,Industry,222,180,28.42,82.7,201,Hazardous,YES
2026-06-13 12:25:48.569213,Traffic Zone,149,167,20.35,80.1,158,Poor,NO
2026-06-13 12:25:50.489209,234,35,28.45,60.97,134,Poor,NO
2026-06-13 12:25:53.591209,School,66,107,23.42,35.07,86,Moderate,NO
2026-06-13 12:25:53.591209,Hospital,136,99,31.61,38.78,117,Poor,NO
2026-06-13 12:25:53.591209,Industry,207,258,36.06,50.66,232,Hazardous,YES
2026-06-13 12:25:53.591209,Traffic Zone,191,161,34.98,59.97,176,Poor,NO
2026-06-13 12:25:55.515221,154,223,25.17,36.89,188,Poor,NO
2026-06-13 12:25:58.612215,School,57,61,32.31,54.25,59,Moderate,NO
2026-06-13 12:25:58.612215,Hospital,146,61,38.83,57.07,103,Poor,NO
2026-06-13 12:25:58.612215,Industry,211,178,26.71,46.99,194,Poor,NO
2026-06-13 12:25:58.612215,Traffic Zone,209,129,22.03,84.08,169,Poor,NO
2026-06-13 12:26:00.672451,182,138,27.41,69.03,160,Poor,NO
2026-06-13 12:26:03.628907,School,121,48,37.98,42.49,84,Moderate,NO
2026-06-13 12:26:03.628907,Hospital,125,100,34.94,65.62,112,Poor,NO
2026-06-13 12:26:03.628907,Industry,292,182,30.48,43.57,237,Hazardous,YES
2026-06-13 12:26:03.628907,Traffic Zone,174,173,35.56,70.82,173,Poor,NO
2026-06-13 12:26:05.698155,99,105,31.79,68.72,102,Poor,NO
2026-06-13 12:26:08.648044,School,135,98,39.81,51.88,116,Poor,NO
2026-06-13 12:26:08.648044,Hospital,118,105,41.42,88.47,111,Poor,NO
2026-06-13 12:26:08.648044,Industry,220,163,23.48,85.42,191,Poor,NO
2026-06-13 12:26:08.648044,Traffic Zone,275,149,42.29,57.38,212,Hazardous,YES
2026-06-13 12:26:10.713668,308,237,25.18,40.51,272,Hazardous,YES
2026-06-13 12:26:13.657851,School,126,66,25.16,83.2,96,Moderate,NO
2026-06-13 12:26:13.657851,Hospital,107,139,44.8,58.42,123,Poor,NO
2026-06-13 12:26:13.657851,Industry,181,286,32.68,50.12,233,Hazardous,YES
2026-06-13 12:26:13.657851,Traffic Zone,135,208,36.15,89.05,171,Poor,NO
2026-06-13 12:26:15.732067,61,91,23.43,30.35,76,Moderate,NO
2026-06-13 12:26:18.679281,School,133,94,25.79,75.43,113,Poor,NO
2026-06-13 12:26:18.679281,Hospital,123,64,29.59,82.8,93,Moderate,NO
2026-06-13 12:26:18.679281,Industry,340,163,37.59,64.56,251,Hazardous,YES
2026-06-13 12:26:18.679281,Traffic Zone,136,236,31.86,66.73,186,Poor,NO
2026-06-13 12:26:20.749464,248,106,25.2,89.08,177,Poor,NO
2026-06-13 12:26:23.690095,School,125,110,23.44,55.1,117,Poor,NO
2026-06-13 12:26:23.690095,Hospital,114,127,20.32,40.89,120,Poor,NO
2026-06-13 12:26:23.690095,Industry,232,320,39.54,55.48,276,Hazardous,YES
2026-06-13 12:26:23.690095,Traffic Zone,272,236,31.19,53.54,254,Hazardous,YES
2026-06-13 12:26:25.760217,168,127,43.83,55.46,147,Poor,NO
2026-06-13 12:26:28.702870,School,90,89,30.54,59.0,89,Moderate,NO
2026-06-13 12:26:28.702870,Hospital,135,125,28.13,75.09,130,Poor,NO
2026-06-13 12:26:28.702870,Industry,245,205,36.34,52.44,225,Hazardous,YES
2026-06-13 12:26:28.702870,Traffic Zone,155,207,44.13,46.59,181,Poor,NO
2026-06-13 12:26:30.775335,331,242,40.6,54.15,286,Hazardous,YES
2026-06-13 12:26:33.708766,School,90,115,31.25,87.29,102,Poor,NO
2026-06-13 12:26:33.708766,Hospital,90,71,38.18,61.11,80,Moderate,NO
2026-06-13 12:26:33.708766,Industry,202,237,37.85,32.74,219,Hazardous,YES
2026-06-13 12:26:33.708766,Traffic Zone,149,113,34.82,40.55,131,Poor,NO
2026-06-13 12:26:35.787990,148,67,32.26,74.83,107,Poor,NO
2026-06-13 12:26:38.727442,School,50,113,22.01,58.12,81,Moderate,NO
2026-06-13 12:26:38.727442,Hospital,88,138,30.1,56.75,113,Poor,NO
2026-06-13 12:26:38.727442,Industry,299,183,32.69,87.27,241,Hazardous,YES
2026-06-13 12:26:38.727442,Traffic Zone,219,140,24.74,49.22,179,Poor,NO
2026-06-13 12:26:40.805074,199,122,26.06,67.61,160,Poor,NO
2026-06-13 12:26:43.749356,School,84,102,37.32,54.5,93,Moderate,NO
2026-06-13 12:26:43.749356,Hospital,168,53,39.53,65.92,110,Poor,NO
2026-06-13 12:26:43.749356,Industry,277,156,39.74,49.68,216,Hazardous,YES
2026-06-13 12:26:43.749356,Traffic Zone,235,127,22.46,88.91,181,Poor,NO
2026-06-13 12:26:45.813593,300,109,37.88,58.77,204,Hazardous,YES
2026-06-13 12:26:48.762325,School,72,65,26.88,84.45,68,Moderate,NO
2026-06-13 12:26:48.762325,Hospital,173,60,44.72,47.63,116,Poor,NO
2026-06-13 12:26:48.762325,Industry,305,318,42.61,87.15,311,Hazardous,YES
2026-06-13 12:26:48.762325,Traffic Zone,224,168,24.91,52.98,196,Poor,NO
2026-06-13 12:26:50.823598,182,26,28.67,73.86,104,Poor,NO
2026-06-13 12:26:53.772309,School,111,37,29.63,89.79,74,Moderate,NO
2026-06-13 12:26:53.772309,Hospital,124,135,33.97,39.36,129,Poor,NO
2026-06-13 12:26:53.772309,Industry,183,290,23.07,62.05,236,Hazardous,YES
2026-06-13 12:26:53.772309,Traffic Zone,122,133,24.18,51.59,127,Poor,NO
2026-06-13 12:26:55.838526,281,21,41.71,37.42,151,Poor,NO
2026-06-13 12:26:58.790890,School,101,46,27.6,64.92,73,Moderate,NO
2026-06-13 12:26:58.790890,Hospital,158,109,32.0,35.27,133,Poor,NO
2026-06-13 12:26:58.790890,Industry,196,191,23.79,41.46,193,Poor,NO
2026-06-13 12:26:58.790890,Traffic Zone,149,167,25.63,46.79,158,Poor,NO
2026-06-13 12:27:00.858881,200,34,20.44,54.18,117,Poor,NO
2026-06-13 12:27:03.799370,School,71,86,30.92,37.12,78,Moderate,NO
2026-06-13 12:27:03.799370,Hospital,131,101,36.26,86.08,116,Poor,NO
2026-06-13 12:27:03.799370,Industry,256,254,42.46,35.79,255,Hazardous,YES
2026-06-13 12:27:03.799370,Traffic Zone,175,140,38.93,33.68,157,Poor,NO
2026-06-13 12:27:05.867691,194,273,35.68,37.11,233,Hazardous,YES
2026-06-13 12:27:08.819995,School,127,44,40.2,73.25,85,Moderate,NO
2026-06-13 12:27:08.819995,Hospital,150,125,41.2,40.81,137,Poor,NO
2026-06-13 12:27:08.819995,Industry,315,237,34.99,33.24,276,Hazardous,YES
2026-06-13 12:27:08.819995,Traffic Zone,243,214,25.83,38.0,228,Hazardous,YES
2026-06-13 12:27:10.874469,190,23,22.08,84.52,106,Poor,NO
2026-06-13 12:27:13.839179,School,95,93,22.12,77.88,94,Moderate,NO
2026-06-13 12:27:13.839179,Hospital,133,137,34.71,46.23,135,Poor,NO
2026-06-13 12:27:13.839179,Industry,318,277,21.03,46.61,297,Hazardous,YES
2026-06-13 12:27:13.839179,Traffic Zone,186,198,32.57,82.04,192,Poor,NO
2026-06-13 12:27:15.889602,229,124,37.86,79.34,176,Poor,NO
2026-06-13 12:27:18.862222,School,119,88,38.32,81.01,103,Poor,NO
2026-06-13 12:27:18.862222,Hospital,97,94,36.45,46.33,95,Moderate,NO
2026-06-13 12:27:18.862222,Industry,189,291,36.45,32.98,240,Hazardous,YES
2026-06-13 12:27:18.862222,Traffic Zone,215,140,21.66,85.21,177,Poor,NO
2026-06-13 12:27:20.904497,310,171,28.42,83.99,240,Hazardous,YES
2026-06-13 12:27:23.871429,School,128,119,28.62,37.69,123,Poor,NO
2026-06-13 12:27:23.871429,Hospital,149,63,41.49,40.22,106,Poor,NO
2026-06-13 12:27:23.871429,Industry,231,298,40.33,36.05,264,Hazardous,YES
2026-06-13 12:27:23.871429,Traffic Zone,171,211,27.39,65.01,191,Poor,NO
2026-06-13 12:27:25.916574,242,145,34.27,34.5,193,Poor,NO
2026-06-13 12:27:28.891294,School,96,73,40.4,38.16,84,Moderate,NO
2026-06-13 12:27:28.891294,Hospital,173,117,41.05,64.76,145,Poor,NO
2026-06-13 12:27:28.891294,Industry,344,309,27.92,52.87,326,Hazardous,YES
2026-06-13 12:27:28.891294,Traffic Zone,168,219,32.07,55.23,193,Poor,NO
2026-06-13 12:27:30.930452,112,261,31.92,65.23,186,Poor,NO
2026-06-13 12:27:33.905795,School,130,77,31.35,35.75,103,Poor,NO
2026-06-13 12:27:33.905795,Hospital,75,69,20.41,76.6,72,Moderate,NO
2026-06-13 12:27:33.905795,Industry,207,264,20.39,63.62,235,Hazardous,YES
2026-06-13 12:27:33.905795,Traffic Zone,150,244,23.3,45.73,197,Poor,NO
2026-06-13 12:27:35.951124,84,124,20.14,45.27,104,Poor,NO
2026-06-13 12:27:38.925266,School,138,74,38.92,47.77,106,Poor,NO
2026-06-13 12:27:38.925266,Hospital,97,105,26.92,53.09,101,Poor,NO
2026-06-13 12:27:38.925266,Industry,249,306,29.73,54.66,277,Hazardous,YES
2026-06-13 12:27:38.925266,Traffic Zone,209,118,42.25,77.37,163,Poor,NO
2026-06-13 12:27:40.963522,82,96,36.29,61.46,89,Moderate,NO
2026-06-13 12:27:43.938410,School,101,113,35.84,70.78,107,Poor,NO
2026-06-13 12:27:43.938410,Hospital,142,75,21.56,58.55,108,Poor,NO
2026-06-13 12:27:43.938410,Industry,186,303,23.24,59.66,244,Hazardous,YES
2026-06-13 12:27:43.938410,Traffic Zone,204,121,36.69,82.55,162,Poor,NO
2026-06-13 12:27:45.974887,326,273,34.8,36.17,299,Hazardous,YES
2026-06-13 12:27:48.953311,School,92,80,21.51,43.33,86,Moderate,NO
2026-06-13 12:27:48.953311,Hospital,178,124,41.87,88.12,151,Poor,NO
2026-06-13 12:27:48.953311,Industry,342,232,22.35,65.6,287,Hazardous,YES
2026-06-13 12:27:48.953311,Traffic Zone,176,171,22.4,57.99,173,Poor,NO
2026-06-13 12:27:50.989630,234,195,25.85,83.37,214,Hazardous,YES
2026-06-13 12:27:53.970095,School,129,36,31.92,66.14,82,Moderate,NO
2026-06-13 12:27:53.970095,Hospital,164,79,29.75,60.86,121,Poor,NO
2026-06-13 12:27:53.970095,Industry,261,309,43.14,79.89,285,Hazardous,YES
2026-06-13 12:27:53.970095,Traffic Zone,136,211,39.68,72.56,173,Poor,NO
2026-06-13 12:27:55.998582,263,169,24.64,43.76,216,Hazardous,YES
2026-06-13 12:27:58.977719,School,63,49,32.89,41.92,56,Moderate,NO
2026-06-13 12:27:58.977719,Hospital,132,60,22.47,34.93,96,Moderate,NO
2026-06-13 12:27:58.977719,Industry,209,237,20.32,67.47,223,Hazardous,YES
2026-06-13 12:27:58.977719,Traffic Zone,170,115,40.17,33.37,142,Poor,NO
2026-06-13 12:28:01.008845,251,62,23.97,73.54,156,Poor,NO
2026-06-13 12:28:03.995360,School,137,87,33.93,55.04,112,Poor,NO
2026-06-13 12:28:03.995360,Hospital,89,127,21.76,54.78,108,Poor,NO
2026-06-13 12:28:03.995360,Industry,337,242,25.85,81.0,289,Hazardous,YES
2026-06-13 12:28:03.995360,Traffic Zone,223,170,24.78,60.91,196,Poor,NO
2026-06-13 12:28:06.028459,253,231,22.86,37.64,242,Hazardous,YES
2026-06-13 12:28:09.009847,School,91,59,41.25,73.88,75,Moderate,NO
2026-06-13 12:28:09.009847,Hospital,64,79,42.01,56.04,71,Moderate,NO
2026-06-13 12:28:09.009847,Industry,224,167,28.24,68.16,195,Poor,NO
2026-06-13 12:28:09.009847,Traffic Zone,202,152,24.53,39.28,177,Poor,NO
2026-06-13 12:28:11.042155,133,216,31.94,83.77,174,Poor,NO
2026-06-13 12:28:14.026424,School,112,37,41.26,46.63,74,Moderate,NO
2026-06-13 12:28:14.026424,Hospital,162,54,38.84,50.48,108,Poor,NO
2026-06-13 12:28:14.026424,Industry,188,247,38.95,32.69,217,Hazardous,YES
2026-06-13 12:28:14.026424,Traffic Zone,147,217,32.66,40.99,182,Poor,NO
2026-06-13 12:28:16.052731,303,171,40.02,76.24,237,Hazardous,YES
2026-06-13 12:28:19.034723,School,69,83,31.08,71.61,76,Moderate,NO
2026-06-13 12:28:19.034723,Hospital,132,51,28.92,76.03,91,Moderate,NO
2026-06-13 12:28:19.034723,Industry,219,230,23.89,89.1,224,Hazardous,YES
2026-06-13 12:28:19.034723,Traffic Zone,259,223,28.26,70.32,241,Hazardous,YES
2026-06-13 12:28:21.068966,200,200,43.47,34.58,200,Poor,NO
2026-06-13 12:28:24.047255,School,51,85,35.15,80.13,68,Moderate,NO
2026-06-13 12:28:24.047255,Hospital,126,117,38.45,72.01,121,Poor,NO
2026-06-13 12:28:24.047255,Industry,271,288,37.82,56.27,279,Hazardous,YES
2026-06-13 12:28:24.047255,Traffic Zone,152,171,21.16,61.77,161,Poor,NO
2026-06-13 12:28:26.081753,300,248,29.94,62.43,274,Hazardous,YES
2026-06-13 12:28:29.062910,School,54,100,43.52,49.02,77,Moderate,NO
2026-06-13 12:28:29.062910,Hospital,140,73,36.68,30.76,106,Poor,NO
2026-06-13 12:28:29.062910,Industry,330,285,33.92,33.14,307,Hazardous,YES
2026-06-13 12:28:29.062910,Traffic Zone,153,228,39.89,73.36,190,Poor,NO
2026-06-13 12:28:31.100238,60,103,38.66,89.72,81,Moderate,NO
2026-06-13 12:28:34.072370,School,87,78,36.76,73.43,82,Moderate,NO
2026-06-13 12:28:34.072370,Hospital,103,105,33.5,57.87,104,Poor,NO
2026-06-13 12:28:34.072370,Industry,227,313,40.06,83.25,270,Hazardous,YES
2026-06-13 12:28:34.072370,Traffic Zone,245,194,38.39,62.5,219,Hazardous,YES
2026-06-13 12:28:36.108620,165,278,27.79,60.04,221,Hazardous,YES
2026-06-13 12:28:39.091387,School,104,48,20.69,31.77,76,Moderate,NO
2026-06-13 12:28:39.091387,Hospital,89,133,21.32,75.07,111,Poor,NO
2026-06-13 12:28:39.091387,Industry,340,162,42.26,77.08,251,Hazardous,YES
2026-06-13 12:28:39.091387,Traffic Zone,200,194,36.17,50.19,197,Poor,NO
2026-06-13 12:28:41.119776,273,220,29.97,60.61,246,Hazardous,YES
2026-06-13 12:28:44.110133,School,147,69,38.45,77.04,108,Poor,NO
2026-06-13 12:28:44.110133,Hospital,66,91,44.41,53.13,78,Moderate,NO
2026-06-13 12:28:44.110133,Industry,262,169,37.08,32.51,215,Hazardous,YES
2026-06-13 12:28:44.110133,Traffic Zone,152,106,36.23,87.11,129,Poor,NO
2026-06-13 12:28:46.140165,131,214,31.26,71.45,172,Poor,NO
2026-06-13 12:28:49.120294,School,100,78,25.3,33.41,89,Moderate,NO
2026-06-13 12:28:49.120294,Hospital,159,115,22.81,38.33,137,Poor,NO
2026-06-13 12:28:49.120294,Industry,234,221,21.07,73.66,227,Hazardous,YES
2026-06-13 12:28:49.120294,Traffic Zone,143,154,28.02,40.53,148,Poor,NO
2026-06-13 12:28:51.154516,91,101,40.12,39.58,96,Moderate,NO
2026-06-13 12:28:54.140697,School,63,73,41.33,37.45,68,Moderate,NO
2026-06-13 12:28:54.140697,Hospital,140,58,21.49,57.72,99,Moderate,NO
2026-06-13 12:28:54.140697,Industry,203,187,25.68,43.82,195,Poor,NO
2026-06-13 12:28:54.140697,Traffic Zone,244,199,43.26,88.53,221,Hazardous,YES
2026-06-13 12:28:56.164060,130,46,35.45,43.72,88,Moderate,NO
2026-06-13 12:28:59.161425,School,92,71,32.13,78.04,81,Moderate,NO
2026-06-13 12:28:59.161425,Hospital,89,95,42.29,52.92,92,Moderate,NO
2026-06-13 12:28:59.161425,Industry,324,218,35.29,44.45,271,Hazardous,YES
2026-06-13 12:28:59.161425,Traffic Zone,147,159,24.33,32.51,153,Poor,NO
2026-06-13 12:29:01.177812,278,263,22.26,88.23,270,Hazardous,YES
2026-06-13 12:29:04.176001,School,63,46,27.77,66.65,54,Moderate,NO
2026-06-13 12:29:04.176001,Hospital,141,111,20.32,81.98,126,Poor,NO
2026-06-13 12:29:04.176001,Industry,258,159,25.96,75.08,208,Hazardous,YES
2026-06-13 12:29:04.176001,Traffic Zone,274,188,35.5,87.25,231,Hazardous,YES
2026-06-13 12:29:06.194420,241,135,32.57,57.23,188,Poor,NO
2026-06-13 12:29:09.185237,School,88,49,36.2,83.97,68,Moderate,NO
2026-06-13 12:29:09.185237,Hospital,141,68,28.8,72.53,104,Poor,NO
2026-06-13 12:29:09.185237,Industry,223,316,34.44,47.96,269,Hazardous,YES
2026-06-13 12:29:09.185237,Traffic Zone,267,137,41.46,89.52,202,Hazardous,YES
2026-06-13 12:29:11.203476,114,29,25.5,79.67,71,Moderate,NO
2026-06-13 12:29:14.201830,School,132,57,23.73,83.1,94,Moderate,NO
2026-06-13 12:29:14.201830,Hospital,103,90,35.09,71.71,96,Moderate,NO
2026-06-13 12:29:14.201830,Industry,301,159,24.85,67.04,230,Hazardous,YES
2026-06-13 12:29:14.201830,Traffic Zone,183,149,21.2,57.13,166,Poor,NO
2026-06-13 12:29:16.209919,310,242,35.56,40.13,276,Hazardous,YES
2026-06-13 12:29:19.212641,School,41,70,38.2,34.5,55,Moderate,NO
2026-06-13 12:29:19.212641,Hospital,76,106,30.18,61.26,91,Moderate,NO
2026-06-13 12:29:19.212641,Industry,290,311,37.01,42.01,300,Hazardous,YES
2026-06-13 12:29:19.212641,Traffic Zone,190,157,27.56,36.15,173,Poor,NO
2026-06-13 12:29:21.217867,215,274,31.95,31.83,244,Hazardous,YES
2026-06-13 12:29:24.229689,School,131,46,26.19,56.18,88,Moderate,NO
2026-06-13 12:29:24.229689,Hospital,142,122,31.95,77.7,132,Poor,NO
2026-06-13 12:29:24.229689,Industry,202,273,40.79,67.97,237,Hazardous,YES
2026-06-13 12:29:24.229689,Traffic Zone,254,164,20.05,79.75,209,Hazardous,YES
2026-06-13 12:29:26.238639,181,232,31.95,43.34,206,Hazardous,YES
2026-06-13 12:29:29.235846,School,122,34,21.84,50.59,78,Moderate,NO
2026-06-13 12:29:29.235846,Hospital,143,101,28.76,35.76,122,Poor,NO
2026-06-13 12:29:29.235846,Industry,249,266,30.54,86.54,257,Hazardous,YES
2026-06-13 12:29:29.235846,Traffic Zone,192,122,36.9,70.2,157,Poor,NO
2026-06-13 12:29:31.250093,69,205,28.68,81.77,137,Poor,NO
2026-06-13 12:29:34.248613,School,40,54,39.55,73.76,47,Good,NO
2026-06-13 12:29:34.248613,Hospital,168,138,29.26,30.75,153,Poor,NO
2026-06-13 12:29:34.248613,Industry,225,270,21.12,32.87,247,Hazardous,YES
2026-06-13 12:29:34.248613,Traffic Zone,250,203,27.05,53.66,226,Hazardous,YES
2026-06-13 12:29:36.257903,321,166,42.79,52.81,243,Hazardous,YES
2026-06-13 12:29:39.261162,School,51,104,30.04,84.19,77,Moderate,NO
2026-06-13 12:29:39.261162,Hospital,60,124,42.13,38.84,92,Moderate,NO
2026-06-13 12:29:39.261162,Industry,324,307,34.12,75.04,315,Hazardous,YES
2026-06-13 12:29:39.261162,Traffic Zone,247,234,22.78,78.36,240,Hazardous,YES
2026-06-13 12:29:41.271507,283,256,25.42,47.07,269,Hazardous,YES
2026-06-13 12:29:44.281752,School,123,83,30.87,55.55,103,Poor,NO
2026-06-13 12:29:44.281752,Hospital,97,100,24.85,62.66,98,Moderate,NO
2026-06-13 12:29:44.281752,Industry,232,237,22.01,49.56,234,Hazardous,YES
2026-06-13 12:29:44.281752,Traffic Zone,190,230,42.33,35.56,210,Hazardous,YES
2026-06-13 12:29:46.279858,178,68,24.84,61.09,123,Poor,NO
2026-06-13 12:29:49.286270,School,97,93,43.56,59.51,95,Moderate,NO
2026-06-13 12:29:49.286270,Hospital,97,70,20.61,81.87,83,Moderate,NO
2026-06-13 12:29:49.286270,Industry,232,236,22.0,64.71,234,Hazardous,YES
2026-06-13 12:29:49.286270,Traffic Zone,233,218,41.02,50.64,225,Hazardous,YES
2026-06-13 12:29:51.284518,331,68,39.96,30.21,199,Poor,NO
2026-06-13 12:29:54.298951,School,112,57,35.75,37.78,84,Moderate,NO
2026-06-13 12:29:54.298951,Hospital,150,61,40.59,76.63,105,Poor,NO
2026-06-13 12:29:54.298951,Industry,298,241,24.72,83.52,269,Hazardous,YES
2026-06-13 12:29:54.299944,Traffic Zone,274,196,43.06,85.2,235,Hazardous,YES
2026-06-13 12:29:56.291251,161,84,22.62,50.93,122,Poor,NO
2026-06-13 12:29:59.318086,School,84,97,21.49,62.85,90,Moderate,NO
2026-06-13 12:29:59.318086,Hospital,153,128,40.69,71.54,140,Poor,NO
2026-06-13 12:29:59.318086,Industry,247,152,25.7,68.01,199,Poor,NO
2026-06-13 12:29:59.318086,Traffic Zone,153,170,30.48,33.57,161,Poor,NO
2026-06-13 12:30:01.308987,106,90,28.94,72.54,98,Moderate,NO
2026-06-13 12:30:04.325413,School,71,41,41.02,54.26,56,Moderate,NO
2026-06-13 12:30:04.325413,Hospital,89,54,32.56,52.1,71,Moderate,NO
2026-06-13 12:30:04.325413,Industry,271,210,33.75,40.45,240,Hazardous,YES
2026-06-13 12:30:04.325413,Traffic Zone,169,244,41.52,86.72,206,Hazardous,YES
2026-06-13 12:30:06.327770,73,60,33.75,75.42,66,Moderate,NO
2026-06-13 12:30:09.340278,School,104,90,35.87,71.97,97,Moderate,NO
